Date,Open,High,Low,Close,Adj Close,Volume
2021-11-10,11776.250000,11855.799805,11718.700195,11829.150391,11829.150391,651700
2021-11-11,11818.750000,11848.750000,11645.000000,11690.150391,11690.150391,554300
2021-11-12,11791.349609,11795.250000,11635.700195,11706.500000,11706.500000,522800
2021-11-15,11716.099609,11840.950195,11645.299805,11687.650391,11687.650391,593900
2021-11-16,11717.950195,12078.799805,11692.049805,11977.299805,11977.299805,1199300
2021-11-17,11982.750000,12139.750000,11958.500000,12061.799805,12061.799805,818900
2021-11-18,12061.900391,12067.250000,11690.900391,11747.450195,11747.450195,826900
2021-11-22,11788.799805,11788.799805,11270.349609,11379.750000,11379.750000,755700
2021-11-23,11339.200195,11497.000000,11275.250000,11455.700195,11455.700195,705700
2021-11-24,11521.049805,11532.650391,11266.950195,11308.849609,11308.849609,446500
2021-11-25,11312.950195,11366.200195,11193.000000,11247.750000,11247.750000,361000
2021-11-26,11159.599609,11159.599609,10721.349609,10759.599609,10759.599609,942900
2021-11-29,10705.650391,10807.650391,10448.150391,10704.150391,10704.150391,793100
2021-11-30,10725.950195,10868.750000,10554.250000,10603.549805,10603.549805,741600
2021-12-01,10725.750000,10802.650391,10670.099609,10758.150391,10758.150391,601800
2021-12-02,10787.150391,10891.599609,10752.799805,10873.150391,10873.150391,506200
2021-12-03,10880.099609,10929.000000,10757.299805,10788.750000,10788.750000,463400
2021-12-06,10788.500000,10793.349609,10570.349609,10589.799805,10589.799805,385400
2021-12-07,10698.599609,10812.549805,10653.650391,10759.000000,10759.000000,413700
2021-12-08,10822.849609,11018.400391,10807.299805,11007.700195,11007.700195,481900
2021-12-09,11095.450195,11095.849609,10942.099609,11058.750000,11058.750000,432400
2021-12-10,11002.799805,11127.500000,10997.450195,11080.049805,11080.049805,330100
2021-12-13,11176.549805,11212.200195,11032.049805,11047.150391,11047.150391,420000
2021-12-14,11010.500000,11012.450195,10888.349609,10972.150391,10972.150391,354000
2021-12-15,10973.599609,11102.150391,10961.200195,11026.000000,11026.000000,445100
2021-12-16,11091.700195,11094.750000,10905.200195,10945.750000,10945.750000,370100
2021-12-17,10927.000000,10931.599609,10661.400391,10678.650391,10678.650391,509200
2021-12-20,10536.099609,10543.500000,10197.200195,10405.299805,10405.299805,640300
2021-12-21,10466.950195,10589.500000,10412.900391,10483.900391,10483.900391,415000
2021-12-22,10534.250000,10686.349609,10534.049805,10652.549805,10652.549805,393800
2021-12-23,10737.549805,10769.549805,10700.349609,10731.049805,10731.049805,280700
2021-12-24,10787.400391,10792.700195,10561.200195,10620.750000,10620.750000,294000
2021-12-27,10582.150391,10656.849609,10505.750000,10641.650391,10641.650391,277100
2021-12-28,10698.000000,10796.650391,10671.349609,10783.849609,10783.849609,383500
2021-12-29,10799.950195,10850.650391,10740.750000,10829.549805,10829.549805,295900
2021-12-30,10844.150391,10850.549805,10741.750000,10755.650391,10755.650391,280800
2021-12-31,10788.400391,10950.450195,10774.700195,10936.900391,10936.900391,319700
2022-01-03,11001.299805,11145.950195,10998.349609,11114.549805,11114.549805,639000
2022-01-04,11165.000000,11171.049805,11058.250000,11139.400391,11139.400391,447900
2022-01-05,11133.099609,11277.799805,11103.200195,11256.849609,11256.849609,429900
2022-01-06,11186.599609,11334.900391,11122.049805,11316.599609,11316.599609,414200
2022-01-07,11341.750000,11384.549805,11216.250000,11290.900391,11290.900391,303500
2022-01-10,11341.349609,11524.299805,11327.200195,11501.700195,11501.700195,421800
2022-01-11,11476.950195,11542.349609,11439.500000,11479.700195,11479.700195,309500
2022-01-12,11526.250000,11660.650391,11484.750000,11645.900391,11645.900391,466300
2022-01-13,11642.700195,11697.099609,11507.500000,11686.150391,11686.150391,502800
2022-01-14,11618.349609,11728.650391,11592.150391,11643.049805,11643.049805,337800
2022-01-17,11692.599609,11914.950195,11676.400391,11881.250000,11881.250000,747300
2022-01-18,11907.200195,11907.200195,11555.599609,11598.750000,11598.750000,446100
2022-01-19,11628.650391,11704.750000,11492.450195,11681.400391,11681.400391,434400
2022-01-20,11665.250000,11750.549805,11525.150391,11583.200195,11583.200195,466100
2022-01-21,11509.900391,11682.799805,11421.250000,11561.750000,11561.750000,435100
2022-01-24,11535.049805,11627.599609,11152.650391,11261.200195,11261.200195,540400
2022-01-25,11172.250000,11539.950195,11075.150391,11522.750000,11522.750000,598100
2022-01-27,11432.750000,11654.299805,11296.900391,11561.599609,11561.599609,600300
2022-01-28,11615.549805,11761.150391,11470.000000,11493.400391,11493.400391,541100
2022-01-31,11619.549805,11737.500000,11578.099609,11703.500000,11703.500000,489000
2022-02-01,11741.200195,11771.099609,11427.299805,11616.099609,11616.099609,811300
2022-02-02,11664.049805,11765.049805,11594.500000,11632.400391,11632.400391,417500
2022-02-03,11648.700195,11840.450195,11633.599609,11683.400391,11683.400391,486700
2022-02-04,11706.250000,11720.250000,11521.549805,11560.599609,11560.599609,396800
2022-02-07,11572.450195,11600.750000,11334.700195,11407.250000,11407.250000,332500
2022-02-08,11491.099609,11561.500000,11300.200195,11429.799805,11429.799805,573600
2022-02-09,11485.700195,11699.099609,11478.400391,11680.150391,11680.150391,349100
2022-02-10,11761.299805,11761.299805,11603.500000,11674.049805,11674.049805,428200
2022-02-11,11585.500000,11651.250000,11505.349609,11552.900391,11552.900391,445300
2022-02-14,11306.900391,11335.200195,11056.650391,11107.150391,11107.150391,627500
2022-02-15,11150.150391,11568.200195,11060.099609,11552.299805,11552.299805,633400
2022-02-16,11598.849609,11663.250000,11470.250000,11509.700195,11509.700195,445400
2022-02-17,11571.299805,11671.450195,11469.599609,11492.849609,11492.849609,522700
2022-02-18,11449.500000,11539.250000,11396.849609,11420.450195,11420.450195,327400
2022-02-21,11361.250000,11456.349609,11260.400391,11361.599609,11361.599609,448600
2022-02-22,11128.000000,11378.750000,11113.900391,11343.049805,11343.049805,522400
2022-02-23,11406.299805,11474.200195,11286.650391,11318.700195,11318.700195,465200
2022-02-24,10946.150391,11056.150391,10542.099609,10609.799805,10609.799805,1171600
2022-02-25,10806.700195,11002.299805,10790.049805,10895.299805,10895.299805,828700
2022-02-28,10778.799805,10851.700195,10618.549805,10820.549805,10820.549805,666900
2022-03-02,10723.650391,10723.650391,10449.549805,10500.450195,10500.450195,594500
2022-03-03,10648.599609,10648.599609,10222.250000,10261.099609,10261.099609,685400
2022-03-04,10143.750000,10161.150391,9854.349609,9896.650391,9896.650391,1042000
2022-03-07,9648.799805,9655.000000,9374.000000,9480.450195,9480.450195,1070400
2022-03-08,9432.650391,9581.650391,9226.950195,9560.000000,9560.000000,1155600
2022-03-09,9628.250000,9872.450195,9560.099609,9832.349609,9832.349609,978600
2022-03-10,10157.049805,10236.299805,9958.599609,10019.349609,10019.349609,1230300
2022-03-11,9964.700195,10020.099609,9868.799805,9979.700195,9979.700195,871900
2022-03-14,9963.450195,10092.150391,9817.950195,10074.299805,10074.299805,753100
2022-03-15,10075.400391,10302.450195,10060.700195,10131.299805,10131.299805,918000
2022-03-16,10300.599609,10372.450195,10233.500000,10350.099609,10350.099609,676300
2022-03-17,10469.549805,10590.500000,10443.000000,10576.000000,10576.000000,708800
2022-03-21,10639.250000,10673.400391,10423.799805,10448.400391,10448.400391,455400
2022-03-22,10453.049805,10586.250000,10302.650391,10572.900391,10572.900391,659100
2022-03-23,10625.799805,10659.150391,10435.700195,10463.450195,10463.450195,496600
2022-03-24,10397.250000,10502.950195,10353.200195,10412.400391,10412.400391,382800
2022-03-25,10453.200195,10461.500000,10300.599609,10354.150391,10354.150391,353000
2022-03-28,10360.250000,10437.400391,10300.150391,10421.599609,10421.599609,412300
2022-03-29,10468.549805,10523.000000,10387.200195,10416.250000,10416.250000,431100
2022-03-30,10519.000000,10604.950195,10491.450195,10542.150391,10542.150391,452500
2022-03-31,10566.299805,10618.400391,10528.650391,10552.099609,10552.099609,446100
2022-04-01,10522.200195,10692.799805,10471.750000,10676.849609,10676.849609,453600
2022-04-04,10688.750000,10812.900391,10641.799805,10803.849609,10803.849609,403800
2022-04-05,10850.650391,10988.450195,10837.900391,10936.500000,10936.500000,509600
2022-04-06,10915.400391,10942.349609,10830.099609,10906.799805,10906.799805,440900
2022-04-07,10869.299805,10926.400391,10804.500000,10820.700195,10820.700195,432600
2022-04-08,10838.799805,10921.900391,10792.450195,10894.299805,10894.299805,453900
2022-04-11,10928.400391,10928.400391,10847.299805,10882.099609,10882.099609,358500
2022-04-12,10837.799805,10850.299805,10694.349609,10788.799805,10788.799805,454800
2022-04-13,10819.099609,10874.200195,10676.900391,10698.299805,10698.299805,308500
2022-04-18,10637.849609,10761.950195,10566.450195,10745.750000,10745.750000,353800
2022-04-19,10795.950195,10877.049805,10519.049805,10615.150391,10615.150391,291000
2022-04-20,10686.099609,10885.650391,10668.500000,10848.700195,10848.700195,370500
2022-04-21,10892.900391,11104.599609,10890.750000,11090.549805,11090.549805,314400
2022-04-22,10990.349609,11118.250000,10899.750000,11028.150391,11028.150391,363700
2022-04-25,10918.150391,11063.849609,10864.400391,10916.500000,10916.500000,343500
2022-04-26,11027.549805,11229.250000,11018.400391,11221.750000,11221.750000,563700
2022-04-27,11118.700195,11200.700195,11063.099609,11158.849609,11158.849609,360700
2022-04-28,11290.549805,11290.549805,11128.849609,11192.049805,11192.049805,317000
2022-04-29,11236.150391,11275.650391,11034.750000,11078.099609,11078.099609,525200
2022-05-02,11015.599609,11038.049805,10897.049805,10938.299805,10938.299805,428600
2022-05-04,10942.250000,11023.450195,10617.900391,10661.000000,10661.000000,357600
2022-05-05,10765.950195,10885.849609,10684.349609,10705.700195,10705.700195,382700
2022-05-06,10554.750000,10604.049805,10473.150391,10518.450195,10518.450195,601300
2022-05-09,10426.549805,10551.000000,10312.650391,10483.500000,10483.500000,389700
2022-05-10,10459.799805,10635.200195,10436.200195,10472.450195,10472.450195,409600
2022-05-11,10486.700195,10541.500000,10233.400391,10377.400391,10377.400391,489500
2022-05-12,10268.049805,10293.099609,10092.599609,10164.349609,10164.349609,628700
2022-05-13,10300.250000,10610.849609,10280.349609,10412.349609,10412.349609,1132000
2022-05-16,10506.599609,10672.650391,10475.750000,10649.099609,10649.099609,468600
2022-05-17,10677.500000,10928.000000,10677.000000,10911.150391,10911.150391,463700
2022-05-18,10917.200195,11015.200195,10878.700195,10909.450195,10909.450195,420000
2022-05-19,10680.250000,10800.849609,10597.549805,10618.000000,10618.000000,386500
2022-05-20,10816.750000,10970.250000,10780.450195,10914.599609,10914.599609,823400
2022-05-23,11057.700195,11229.900391,11057.549805,11115.200195,11115.200195,819300
2022-05-24,11166.650391,11197.500000,11062.799805,11116.299805,11116.299805,586600
2022-05-25,11174.900391,11196.400391,10975.799805,11011.500000,11011.500000,468700
2022-05-26,11057.799805,11122.549805,10852.450195,11097.150391,11097.150391,460600
2022-05-27,11205.700195,11300.700195,11141.099609,11270.250000,11270.250000,386200
2022-05-30,11386.299805,11543.150391,11380.250000,11491.400391,11491.400391,517200
2022-05-31,11512.400391,11682.299805,11494.700195,11586.599609,11586.599609,684900
2022-06-01,11608.700195,11675.500000,11490.549805,11563.000000,11563.000000,464900
2022-06-02,11543.500000,11557.400391,11416.250000,11491.400391,11491.400391,403700
2022-06-03,11562.500000,11592.900391,11258.099609,11282.150391,11282.150391,364100
2022-06-06,11245.400391,11352.950195,11175.250000,11303.150391,11303.150391,337700
2022-06-07,11228.849609,11383.299805,11153.400391,11362.200195,11362.200195,322900
2022-06-08,11421.599609,11450.000000,11270.650391,11382.349609,11382.349609,344000
2022-06-09,11320.900391,11438.750000,11294.299805,11419.250000,11419.250000,295500
2022-06-10,11324.650391,11421.799805,11318.500000,11394.000000,11394.000000,264800
2022-06-13,11215.400391,11261.200195,11132.049805,11165.650391,11165.650391,392400
2022-06-14,11093.450195,11258.849609,11049.049805,11104.150391,11104.150391,451900
2022-06-15,11158.799805,11250.450195,11153.950195,11206.750000,11206.750000,340100
2022-06-16,11322.299805,11338.849609,10939.700195,10956.599609,10956.599609,460200
2022-06-17,10902.450195,10947.250000,10762.450195,10830.900391,10830.900391,553900
2022-06-20,10845.750000,10882.150391,10684.650391,10754.700195,10754.700195,521900
2022-06-21,10818.450195,10994.000000,10786.799805,10974.200195,10974.200195,415400
2022-06-22,10948.700195,10987.799805,10825.750000,10881.400391,10881.400391,336100
2022-06-23,10940.349609,11386.900391,10933.950195,11359.500000,11359.500000,623500
2022-06-24,11441.200195,11596.700195,11407.750000,11583.250000,11583.250000,523100
2022-06-27,11747.950195,11780.150391,11659.700195,11686.049805,11686.049805,465800
2022-06-28,11644.400391,11852.049805,11608.450195,11832.549805,11832.549805,553500
2022-06-29,11736.299805,11865.250000,11715.950195,11850.500000,11850.500000,446400
2022-06-30,11812.049805,11911.349609,11671.799805,11701.150391,11701.150391,617300
2022-07-01,11649.950195,11737.000000,11530.349609,11711.950195,11711.950195,446500
2022-07-04,11690.799805,11733.400391,11591.450195,11692.099609,11692.099609,384800
2022-07-05,11750.250000,11791.400391,11632.049805,11649.799805,11649.799805,344100
2022-07-06,11676.450195,11974.750000,11671.650391,11952.200195,11952.200195,381000
2022-07-07,12056.599609,12132.400391,12039.200195,12114.099609,12114.099609,393800
2022-07-08,12274.349609,12303.799805,12069.500000,12124.599609,12124.599609,527500
2022-07-11,12074.650391,12266.299805,12040.500000,12252.500000,12252.500000,308800
2022-07-12,12218.500000,12220.200195,12082.900391,12107.349609,12107.349609,234400
2022-07-13,12154.049805,12189.349609,12080.150391,12099.349609,12099.349609,247700
2022-07-14,12098.549805,12184.049805,12025.250000,12115.299805,12115.299805,257100
2022-07-15,12139.950195,12377.650391,12135.650391,12361.650391,12361.650391,351800
2022-07-18,12435.500000,12455.849609,12391.000000,12408.700195,12408.700195,381500
2022-07-19,12373.549805,12553.599609,12364.650391,12538.900391,12538.900391,343700
2022-07-20,12621.700195,12660.700195,12484.599609,12511.299805,12511.299805,439000
2022-07-21,12528.700195,12612.400391,12501.900391,12581.349609,12581.349609,298800
2022-07-22,12623.349609,12690.000000,12596.450195,12634.200195,12634.200195,308600
2022-07-25,12639.349609,12648.450195,12369.099609,12423.700195,12423.700195,302600
2022-07-26,12418.299805,12429.349609,12262.049805,12276.500000,12276.500000,295900
2022-07-27,12289.000000,12342.549805,12204.650391,12326.349609,12326.349609,253400
2022-07-28,12357.549805,12417.599609,12238.700195,12383.700195,12383.700195,572800
2022-07-29,12482.549805,12687.599609,12474.150391,12543.200195,12543.200195,767100
2022-08-01,12645.650391,12974.349609,12627.950195,12953.650391,12953.650391,988400
2022-08-02,12921.950195,13048.549805,12817.049805,13023.650391,13023.650391,576800
2022-08-03,13036.799805,13036.799805,12767.750000,12919.400391,12919.400391,471600
2022-08-04,13006.700195,13024.299805,12754.250000,12945.700195,12945.700195,469900
2022-08-05,12977.799805,12981.099609,12782.799805,12804.349609,12804.349609,359600
2022-08-08,12821.549805,12977.799805,12816.400391,12927.950195,12927.950195,314400
2022-08-10,12959.049805,12992.700195,12868.500000,12951.650391,12951.650391,338700
2022-08-11,13080.200195,13097.349609,12859.900391,12923.549805,12923.549805,325200
2022-08-12,12938.000000,12953.150391,12847.450195,12923.750000,12923.750000,429500
2022-08-16,13021.150391,13261.849609,13013.099609,13250.000000,13250.000000,0
2022-08-17,13281.000000,13336.049805,13172.849609,13194.250000,13194.250000,440500
2022-08-18,13180.150391,13206.299805,13093.750000,13131.900391,13131.900391,940900
2022-08-19,13177.349609,13222.599609,12910.349609,12946.450195,12946.450195,533600
2022-08-22,12899.400391,12906.750000,12675.750000,12695.750000,12695.750000,473100
2022-08-23,12630.900391,12945.849609,12607.599609,12925.750000,12925.750000,511700
2022-08-24,12898.099609,12957.000000,12820.500000,12913.349609,12913.349609,298500
2022-08-25,12956.700195,13001.099609,12856.700195,12877.900391,12877.900391,301000
2022-08-26,12984.250000,13037.349609,12912.849609,12929.150391,12929.150391,386600
2022-08-29,12675.200195,12909.950195,12651.750000,12886.400391,12886.400391,310900
2022-08-30,12975.650391,13256.500000,12968.200195,13217.349609,13217.349609,556300
2022-09-01,13025.549805,13381.650391,13025.549805,13266.150391,13266.150391,778000
2022-09-02,13327.549805,13362.349609,13203.349609,13220.650391,13220.650391,453800
2022-09-05,13244.400391,13260.750000,13162.849609,13246.099609,13246.099609,353000
2022-09-06,13299.750000,13332.200195,13198.150391,13225.299805,13225.299805,423800
2022-09-07,13129.750000,13205.500000,13025.500000,13072.650391,13072.650391,509000
2022-09-08,13179.150391,13233.299805,13117.400391,13151.400391,13151.400391,372900
2022-09-09,13255.250000,13257.450195,13133.950195,13219.599609,13219.599609,398100
2022-09-12,13259.150391,13316.450195,13243.650391,13256.099609,13256.099609,288400
2022-09-13,13320.099609,13340.650391,13242.299805,13264.150391,13264.150391,330700
2022-09-14,13090.950195,13294.099609,13085.700195,13222.250000,13222.250000,361800
2022-09-15,13288.000000,13421.599609,13263.849609,13315.500000,13315.500000,343500
2022-09-16,13312.599609,13324.349609,12849.549805,12954.450195,12954.450195,550100
2022-09-19,12982.650391,13145.150391,12872.549805,13074.000000,13074.000000,469700
2022-09-20,13179.150391,13379.750000,13174.700195,13291.349609,13291.349609,429600
2022-09-21,13303.299805,13412.900391,13186.349609,13223.450195,13223.450195,275800
2022-09-22,13165.099609,13361.099609,13146.549805,13320.750000,13320.750000,390400
2022-09-23,13326.500000,13392.049805,13023.500000,13093.500000,13093.500000,382100
2022-09-26,12964.549805,12988.500000,12539.549805,12594.349609,12594.349609,548200
2022-09-27,12687.799805,12687.799805,12407.400391,12529.799805,12529.799805,504800
2022-09-28,12451.700195,12683.049805,12371.000000,12537.349609,12537.349609,396600
2022-09-29,12655.150391,12706.849609,12468.349609,12497.349609,12497.349609,448800
2022-09-30,12501.150391,12753.400391,12365.700195,12699.299805,12699.299805,471900
2022-10-03,12790.099609,12790.099609,12388.049805,12441.049805,12441.049805,526500
2022-10-04,12643.000000,12724.299805,12586.599609,12690.549805,12690.549805,357400
2022-10-06,12769.049805,12893.049805,12757.500000,12784.549805,12784.549805,377800
2022-10-07,12811.400391,12831.650391,12711.349609,12761.950195,12761.950195,367100
2022-10-10,12622.750000,12711.500000,12514.650391,12693.599609,12693.599609,531600
2022-10-11,12714.299805,12725.200195,12463.250000,12488.349609,12488.349609,382100
2022-10-12,12526.900391,12612.700195,12459.150391,12598.299805,12598.299805,378100
2022-10-13,12609.549805,12722.599609,12501.599609,12562.750000,12562.750000,306400
2022-10-14,12758.099609,12773.500000,12464.299805,12478.250000,12478.250000,280900
2022-10-17,12445.549805,12589.349609,12386.299805,12562.549805,12562.549805,264200
2022-10-18,12623.549805,12769.500000,12620.599609,12732.650391,12732.650391,334900
2022-10-19,12790.500000,12839.900391,12698.650391,12721.049805,12721.049805,319200
2022-10-20,12657.150391,12755.000000,12544.599609,12729.599609,12729.599609,338100
2022-10-21,12753.849609,12822.950195,12600.950195,12695.650391,12695.650391,270500
2022-10-24,12827.450195,12856.299805,12775.799805,12794.650391,12794.650391,55500
2022-10-25,12842.000000,12971.150391,12803.049805,12952.799805,12952.799805,389700
2022-10-27,13024.799805,13026.000000,12908.599609,12979.400391,12979.400391,317700
2022-10-28,13024.950195,13218.950195,12991.099609,13190.900391,13190.900391,342800
2022-10-31,13302.299805,13453.750000,13270.299805,13381.650391,13381.650391,367500
2022-11-01,13470.750000,13486.799805,13303.049805,13416.900391,13416.900391,447700
2022-11-02,13438.049805,13449.950195,13264.250000,13318.250000,13318.250000,285200
2022-11-03,13265.450195,13410.299805,13223.400391,13262.650391,13262.650391,327600
2022-11-04,13283.750000,13336.799805,13228.750000,13271.700195,13271.700195,340800
2022-11-07,13336.000000,13460.900391,13316.450195,13443.900391,13443.900391,353400
2022-11-09,13544.750000,13544.900391,13308.200195,13341.400391,13341.400391,424000
2022-11-10,13282.950195,13282.950195,13033.950195,13080.750000,13080.750000,431000
2022-11-11,13254.450195,13280.799805,13003.200195,13040.900391,13040.900391,695500
2022-11-14,13108.099609,13147.000000,13035.900391,13071.400391,13071.400391,549900
2022-11-15,13086.799805,13190.549805,13074.500000,13155.549805,13155.549805,348000
2022-11-16,13148.549805,13220.900391,13043.250000,13105.950195,13105.950195,273400
2022-11-17,13046.200195,13066.549805,12904.049805,12927.400391,12927.400391,404400
2022-11-18,12929.250000,12957.799805,12717.400391,12774.900391,12774.900391,315200
2022-11-21,12738.000000,12777.700195,12668.299805,12696.099609,12696.099609,329200
2022-11-22,12712.000000,12765.849609,12694.599609,12745.500000,12745.500000,253800
2022-11-23,12809.250000,12835.200195,12762.849609,12774.750000,12774.750000,193400
2022-11-24,12827.549805,12864.900391,12781.150391,12845.599609,12845.599609,216300
2022-11-25,12884.500000,12996.849609,12828.450195,12958.000000,12958.000000,379200
2022-11-28,12963.599609,13101.450195,12950.599609,13036.400391,13036.400391,303500
2022-11-29,13048.700195,13088.599609,12979.400391,13007.650391,13007.650391,267500
2022-11-30,13037.500000,13280.099609,13021.900391,13231.849609,13231.849609,940800
2022-12-01,13295.950195,13295.950195,13162.250000,13191.750000,13191.750000,284000
2022-12-02,13137.000000,13166.099609,13024.849609,13046.349609,13046.349609,329700
2022-12-05,13071.599609,13075.299805,12972.299805,13007.549805,13007.549805,282300
2022-12-06,12963.299805,12985.049805,12912.700195,12973.799805,12973.799805,229100
2022-12-07,12981.500000,12990.750000,12855.000000,12870.650391,12870.650391,385300
2022-12-08,12899.099609,12934.000000,12846.450195,12908.150391,12908.150391,370000
2022-12-09,12963.650391,13009.750000,12764.650391,12869.400391,12869.400391,385500
2022-12-12,12865.750000,12931.299805,12767.750000,12874.349609,12874.349609,341600
2022-12-13,12921.500000,12967.349609,12905.000000,12931.000000,12931.000000,376700
2022-12-14,12977.400391,13010.049805,12949.500000,13004.099609,13004.099609,463400
2022-12-15,13000.349609,13037.750000,12890.700195,12912.900391,12912.900391,343200
2022-12-16,12860.700195,12908.200195,12702.700195,12775.250000,12775.250000,840700
2022-12-19,12783.599609,12995.099609,12715.349609,12978.799805,12978.799805,466300
2022-12-20,12948.450195,12948.450195,12768.099609,12879.400391,12879.400391,436100
2022-12-21,12909.650391,12951.400391,12633.099609,12695.450195,12695.450195,590700
2022-12-22,12721.150391,12765.200195,12511.900391,12554.700195,12554.700195,580100
2022-12-23,12452.599609,12474.500000,12213.549805,12236.000000,12236.000000,628700
2022-12-26,null,null,null,null,null,null
2022-12-27,12483.000000,12567.500000,12409.400391,12522.750000,12522.750000,457700
2022-12-28,12500.750000,12639.250000,12470.200195,12605.450195,12605.450195,419900
2022-12-29,12537.750000,12705.750000,12456.450195,12634.599609,12634.599609,417200
2022-12-30,12700.000000,12700.049805,12593.200195,12611.700195,12611.700195,304600
2023-01-02,12636.599609,12685.099609,12604.450195,12667.750000,12667.750000,427192800
2023-01-03,12664.150391,12687.450195,12583.750000,12614.750000,12614.750000,308700
2023-01-04,12622.799805,12631.200195,12467.799805,12512.049805,12512.049805,396700
2023-01-05,12555.549805,12668.349609,12507.450195,12656.650391,12656.650391,331400
2023-01-06,12656.900391,12689.000000,12597.750000,12627.799805,12627.799805,305100
2023-01-09,12706.650391,12810.450195,12694.349609,12783.000000,12783.000000,462600
2023-01-10,12844.400391,12906.599609,12769.450195,12819.099609,12819.099609,1037400
2023-01-11,12856.049805,12865.900391,12714.700195,12753.049805,12753.049805,501000
2023-01-12,12786.950195,12807.700195,12703.250000,12769.400391,12769.400391,400900
2023-01-13,12797.500000,12883.900391,12724.049805,12832.400391,12832.400391,584700
2023-01-16,12861.250000,12892.250000,12694.849609,12748.799805,12748.799805,334000
2023-01-17,12769.000000,12835.250000,12705.700195,12821.849609,12821.849609,643000
2023-01-18,12827.349609,12835.549805,12759.950195,12817.599609,12817.599609,339400
2023-01-19,12775.599609,12803.500000,12743.549805,12763.000000,12763.000000,314000
2023-01-20,12775.750000,12794.150391,12673.799805,12691.700195,12691.700195,595500
2023-01-23,12748.150391,12845.250000,12700.400391,12797.049805,12797.049805,350200
2023-01-24,12840.400391,12976.500000,12818.799805,12960.849609,12960.849609,499800
2023-01-25,12986.500000,13030.299805,12895.349609,12957.150391,12957.150391,553800
2023-01-27,13105.849609,13278.849609,12912.200195,13089.700195,13089.700195,1111900
2023-01-30,13096.450195,13164.250000,12959.650391,13076.849609,13076.849609,546900
2023-01-31,13160.799805,13355.950195,13099.400391,13323.900391,13323.900391,632300
2023-02-01,13397.750000,13539.799805,12972.349609,13206.849609,13206.849609,592100
2023-02-02,13178.150391,13275.549805,13091.150391,13213.250000,13213.250000,666700
2023-02-03,13273.750000,13396.950195,13167.650391,13377.950195,13377.950195,545900
2023-02-06,13372.099609,13398.200195,13221.799805,13360.150391,13360.150391,394200
2023-02-07,13379.349609,13391.000000,13182.599609,13226.049805,13226.049805,500900
2023-02-08,13246.650391,13276.000000,13132.849609,13257.349609,13257.349609,491500
2023-02-09,13244.750000,13246.049805,13133.549805,13187.849609,13187.849609,465100
2023-02-10,13198.450195,13264.900391,13153.799805,13235.049805,13235.049805,471400
2023-02-13,13224.599609,13287.700195,13074.150391,13154.349609,13154.349609,371400
2023-02-14,13184.950195,13220.150391,13093.549805,13106.549805,13106.549805,359800
2023-02-15,13099.250000,13246.200195,13087.400391,13235.200195,13235.200195,404200
2023-02-16,13274.299805,13316.250000,13187.000000,13206.049805,13206.049805,324200
2023-02-17,13153.049805,13233.000000,13107.849609,13140.000000,13140.000000,260300
2023-02-20,13165.299805,13228.599609,13105.349609,13177.400391,13177.400391,537000
2023-02-21,13222.450195,13227.900391,13129.299805,13148.750000,13148.750000,287000
2023-02-22,13114.250000,13149.500000,12973.299805,12989.950195,12989.950195,341500
2023-02-23,13018.150391,13026.400391,12896.250000,12982.250000,12982.250000,387300
2023-02-24,13024.500000,13037.650391,12853.950195,12869.099609,12869.099609,296400
2023-02-27,12822.849609,12840.900391,12566.049805,12675.299805,12675.299805,415000
2023-02-28,12714.799805,12855.250000,12689.400391,12731.799805,12731.799805,454300
2023-03-01,12759.000000,12881.950195,12755.849609,12849.299805,12849.299805,312600
2023-03-02,12874.299805,12875.200195,12712.349609,12738.799805,12738.799805,245400
2023-03-03,12799.900391,12834.900391,12750.950195,12787.049805,12787.049805,257900
2023-03-06,12828.349609,12937.150391,12821.750000,12909.500000,12909.500000,400400
2023-03-08,12882.950195,13030.049805,12859.250000,13019.500000,13019.500000,247300
2023-03-09,13039.900391,13059.450195,12766.750000,12781.200195,12781.200195,230600
2023-03-10,12762.299805,12766.200195,12692.049805,12741.599609,12741.599609,300300
2023-03-13,12714.549805,12738.400391,12410.099609,12456.000000,12456.000000,464000
2023-03-14,12475.200195,12486.049805,12310.049805,12345.549805,12345.549805,488200
2023-03-15,12461.799805,12489.700195,12266.599609,12282.000000,12282.000000,292400
2023-03-16,12267.000000,12349.150391,12159.900391,12304.900391,12304.900391,4528200
2023-03-17,12387.349609,12424.950195,12177.549805,12245.950195,12245.950195,561100
2023-03-20,12225.299805,12255.450195,12025.400391,12131.700195,12131.700195,632600
2023-03-21,12165.049805,12188.099609,12114.450195,12141.950195,12141.950195,452100
2023-03-22,12190.099609,12266.299805,12165.200195,12201.349609,12201.349609,0
2023-03-23,12191.900391,12270.900391,12153.400391,12205.700195,12205.700195,387600
2023-03-24,12196.500000,12235.950195,12089.099609,12113.400391,12113.400391,368200
2023-03-27,12093.750000,12131.349609,12015.849609,12035.099609,12035.099609,397000
2023-03-28,12066.900391,12090.500000,11901.849609,11917.950195,11917.950195,451600
2023-03-29,11944.299805,12142.549805,11935.099609,12121.299805,12121.299805,460200
2023-03-31,12157.799805,12257.650391,12154.000000,12243.799805,12243.799805,392200
2023-04-03,12361.049805,12456.700195,12328.400391,12425.849609,12425.849609,304200
2023-04-05,12428.500000,12453.799805,12340.250000,12357.650391,12357.650391,481400
